INDEX,COMMIT_ID,TYPE,FILES,ADDED_LINES,REMOVED_LINES,MODIFIED_LINES,COMMIT_GOAL,SENTIMENT_ANALYSIS,DEVELOPER,TOTAL_ACTIVITY,POM_ACTIVITY,NEWCOMER,WORKLOAD,MESSAGE
0,3889242016ca4c61cb1e636816ef9e63f7d7b8cc,other,0,0,0,0,OTHER,0,dev-null@apache.org,medium,low,true,medium,
1,ae676d7460ad279ff0e1c0249fe6bf4f6bebd28a,other,1,0,0,0,REFACTORING,0,dev-null@apache.org,medium,low,true,medium,
2,d5a191b72eb5eafffd975e1505420270c8426bc5,other,1,0,0,0,REFACTORING,0,dev-null@apache.org,medium,low,true,medium,
3,efa74ccdfea050d75472d9452318baa6d547fbc0,other,1,0,0,0,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
4,2f74a62516bf110d6adf396c63dff02c2335846e,other,1,0,0,0,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
5,549de38f2c53dc5d990a3a913831b405055a1e9e,other,21,0,0,0,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
6,589538c8c214c3be304484bfd01f11a9028e7188,other,43,0,0,0,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
7,9a9e3b9015577e744ae0ef9c132099ab69c68898,other,200,0,0,0,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
8,acf3d24762a30fa0e4b879686c119d53cdb1a2ae,other,375,0,0,0,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
9,20aa52ed0a6409efacf26a0dcc3a6a365317cd0d,other,395,0,0,0,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
10,fb32d7b8174db4ed21e06864cd6db8f591e3852e,other,395,0,0,0,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
11,9005c34b0a2df3252f34e57a97128c353ccba65d,other,125,0,0,0,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
12,c8f82d284f40665ecab6ec065bf7dc699b8f2198,other,280,0,0,0,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
13,3b178a75cff54f00e0f089303449576bfc989866,other,421,0,0,0,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
14,e86735cd6b0a83be1174452ffaa21570fa91fc62,other,1,0,0,0,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
15,37cc21b4adedce5ca96136fae592edd88e0833b8,other,1,0,0,0,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
16,69339aa132c1ceda6ec93974a64ca398c9b7cd6f,other,1,4,7,11,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
17,93956ba3b385461e1d6dce29f25d16dad48d30af,other,6,59,0,60,NEW-FEATURE,0,dev-null@apache.org,medium,low,false,medium,
18,466bf0a14e0fe8cd8291f835dac82bb3e97a3148,other,1,14,4,5,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
19,f8ea5ea966083cd51baac1e1e98c8650d5ffe58b,other,2,29,18,165,NEW-FEATURE,0,dev-null@apache.org,medium,low,false,medium,
20,410460829da213e67ed515f9dc6cf76ea6aed4f5,other,2,0,0,0,NEW-FEATURE,0,dev-null@apache.org,medium,low,false,medium,
21,3d29ed78c728a40a5f259be7902313229143e342,other,1,0,0,2,NEW-FEATURE,0,dev-null@apache.org,medium,low,false,medium,
22,9e15c2ae3d357a9fe8edc08038ec0f803df8fb76,other,9,2,4,10,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
23,091d517af39b4219d637bbaf8277ac7c13a19489,other,1,0,0,0,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
24,bd4edcee5a40a6ac342619f4d54a2b0f0d60a39c,other,4,3,0,9,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
25,3af62a7d2f4cf3006c05fcc16652a74981e8427b,other,817,184,36,356,BUG-FIXING,0,dev-null@apache.org,medium,low,false,medium,
26,07a16bfb394b0e6bd6a84cfeaa13bd560e24d9c2,other,1,0,0,1,REFACTORING,0,dev-null@apache.org,medium,low,false,medium,
27,ac00ef59d0ec946ae0489b437dcca0386217a717,other,6,99,3,38,BUG-FIXING,0,dev-null@apache.org,medium,low,false,medium,
